"","fromgene","togene"
"33997","2534","5879"
"33998","2534","5880"
"33999","2534","5881"
"34000","2534","998"
"34001","2534","5361"
"34002","2534","5362"
"34003","2534","55558"
"34004","2534","91584"
"34005","2534","1020"
"34006","2534","387"
"34007","9423","1630"
"34008","9423","137970"
"34009","9423","219699"
"34010","9423","8633"
"34011","9423","90249"
"34012","5998","2770"
"34013","5998","2771"
"34014","5998","2773"
"34015","23654","5879"
"34016","23654","5880"
"34017","23654","5881"
"34018","23654","6237"
"34019","23654","4233"
"34020","23654","27289"
"34021","23654","23365"
"34022","5364","5879"
"34023","5364","5880"
"34024","5364","5881"
"34025","5364","6237"
"34026","5364","4233"
"34027","5364","27289"
"34028","5364","23365"
"34029","5365","5879"
"34030","5365","5880"
"34031","5365","5881"
"34032","5365","6237"
"34033","5365","4233"
"34034","5365","27289"
"34035","5365","23365"
"34036","5361","5879"
"34037","5361","5880"
"34038","5361","5881"
"34039","5361","27289"
"34040","5361","8829"
"34041","5362","5879"
"34042","5362","5880"
"34043","5362","5881"
"34044","5362","27289"
"34045","5362","8829"
"34046","55558","5879"
"34047","55558","5880"
"34048","55558","5881"
"34049","55558","27289"
"34050","55558","8829"
"34051","91584","5879"
"34052","91584","5880"
"34053","91584","5881"
"34054","91584","27289"
"34055","91584","8829"
"34056","10371","8829"
"34057","10512","8829"
"34058","223117","8829"
"34059","56920","8829"
"34060","6405","8829"
"34061","7869","8829"
"34062","9723","8829"
"34063","10505","23654"
"34064","10505","5364"
"34065","10505","5365"
"34066","10507","23654"
"34067","10507","5364"
"34068","10507","5365"
"34069","10509","23654"
"34070","10509","5364"
"34071","10509","5365"
"34072","54910","23654"
"34073","54910","5364"
"34074","54910","5365"
"34075","57715","23654"
"34076","57715","5364"
"34077","57715","5365"
"34078","64218","23654"
"34079","64218","5364"
"34080","64218","5365"
"34081","23380","998"
"34082","57522","998"
"34083","9901","998"
"34084","3897","8829"
"34085","8440","5747"
"34086","8440","5879"
"34087","8440","5880"
"34088","8440","5881"
"34089","84628","64101"
"34090","6714","1630"
"34091","6714","137970"
"34092","6714","219699"
"34093","6714","8633"
"34094","6714","90249"
"34095","6608","5578"
"34096","6608","C00076"
"34097","6608","2534"
"34098","6608","6714"
"34099","5578","3611"
"34100","658","3984"
"34101","659","3984"
"34102","7976","5290"
"34103","7976","5291"
"34104","7976","5293"
"34105","7976","5295"
"34106","7976","5296"
"34107","7976","8503"
"34108","7976","C00076"
"34109","6259","C00076"
"34110","7220","659"
"34111","7222","659"
"34112","7223","659"
"34113","7224","659"
"34114","7225","659"
"34115","7474","6259"
"34116","81029","6259"
"34117","5290","5163"
"34118","5291","5163"
"34119","5293","5163"
"34120","5295","5163"
"34121","5296","5163"
"34122","8503","5163"
"34123","2932","1808"
"34124","5163","5590"
"34125","5163","50855"
"34126","5163","84552"
"34127","5163","84612"
"34128","5163","56288"
"34129","29984","27289"
"34130","29984","5361"
"34131","29984","5362"
"34132","29984","55558"
"34133","29984","91584"
"34134","56896","1808"
"34135","27289","387"
"34136","1020","1808"
"34137","2242","5361"
"34138","2242","5362"
"34139","2242","55558"
"34140","2242","91584"
"34141","2242","1808"
"34142","2242","56896"
"34143","6237","387"
"34144","5590","2932"
"34145","91653","6608"
"34146","4756","5747"
"34147","4756","23365"
"34148","56963","4756"
"34149","3458","3383"
"34150","3458","169355"
"34151","3458","3620"
"34152","7124","7412"
"34153","7124","6401"
"34154","7124","3383"
"34155","7064","3827"
"34156","3039","3250"
"34157","3040","3250"
"34158","3043","3250"
"34159","23236","3777"
"34160","23236","51305"
"34161","5330","3777"
"34162","5330","51305"
"34163","5331","3777"
"34164","5331","51305"
"34165","5332","3777"
"34166","5332","51305"
"34167","10488","1585"
"34168","1385","1585"
"34169","1386","1585"
"34170","1388","1585"
"34171","148327","1585"
"34172","468","1585"
"34173","64764","1585"
"34174","84699","1585"
"34175","90993","1585"
"34176","9586","1585"
"34177","5581","23683"
"34178","5581","25865"
"34179","5581","5587"
"34180","23683","466"
"34181","23683","10488"
"34182","23683","1385"
"34183","23683","1386"
"34184","23683","1388"
"34185","23683","148327"
"34186","23683","468"
"34187","23683","64764"
"34188","23683","84699"
"34189","23683","90993"
"34190","23683","9586"
"34191","25865","466"
"34192","25865","10488"
"34193","25865","1385"
"34194","25865","1386"
"34195","25865","1388"
"34196","25865","148327"
"34197","25865","468"
"34198","25865","64764"
"34199","25865","84699"
"34200","25865","90993"
"34201","25865","9586"
"34202","5587","466"
"34203","5587","10488"
"34204","5587","1385"
"34205","5587","1386"
"34206","5587","1388"
"34207","5587","148327"
"34208","5587","468"
"34209","5587","64764"
"34210","5587","84699"
"34211","5587","90993"
"34212","5587","9586"
"34213","57118","466"
"34214","57118","10488"
"34215","57118","1385"
"34216","57118","1386"
"34217","57118","1388"
"34218","57118","148327"
"34219","57118","468"
"34220","57118","64764"
"34221","57118","84699"
"34222","57118","90993"
"34223","57118","9586"
"34224","57172","466"
"34225","57172","10488"
"34226","57172","1385"
"34227","57172","1386"
"34228","57172","1388"
"34229","57172","148327"
"34230","57172","468"
"34231","57172","64764"
"34232","57172","84699"
"34233","57172","90993"
"34234","57172","9586"
"34235","814","466"
"34236","814","10488"
"34237","814","1386"
"34238","814","1388"
"34239","814","148327"
"34240","814","64764"
"34241","814","84699"
"34242","814","90993"
"34243","814","9586"
"34244","815","466"
"34245","815","10488"
"34246","815","1385"
"34247","815","1386"
"34248","815","1388"
"34249","815","148327"
"34250","815","64764"
"34251","815","84699"
"34252","815","90993"
"34253","815","9586"
"34254","816","466"
"34255","816","10488"
"34256","816","1385"
"34257","816","1386"
"34258","816","1388"
"34259","816","148327"
"34260","816","64764"
"34261","816","84699"
"34262","816","90993"
"34263","816","9586"
"34264","817","466"
"34265","817","10488"
"34266","817","1385"
"34267","817","1386"
"34268","817","1388"
"34269","817","148327"
"34270","817","64764"
"34271","817","84699"
"34272","817","90993"
"34273","817","9586"
"34274","818","466"
"34275","818","10488"
"34276","818","1385"
"34277","818","1386"
"34278","818","1388"
"34279","818","148327"
"34280","818","64764"
"34281","818","84699"
"34282","818","90993"
"34283","818","9586"
"34284","8536","466"
"34285","8536","10488"
"34286","8536","1385"
"34287","8536","1386"
"34288","8536","1388"
"34289","8536","148327"
"34290","8536","468"
"34291","8536","64764"
"34292","8536","84699"
"34293","8536","90993"
"34294","8536","9586"
"34295","4929","1585"
"34296","4929","6770"
"34297","3164","1585"
"34298","5566","466"
"34299","5567","466"
"34300","5568","466"
"34301","3383","3265"
"34302","3383","3845"
"34303","3383","4893"
"34304","821","C00076"
"34305","811","C00076"
"34306","4609","894"
"34307","4609","7015"
"34308","2224","3265"
"34309","2224","3845"
"34310","2224","4893"
"34311","3265","5605"
"34312","3845","5605"
"34313","4893","5605"
"34314","10488","595"
"34315","1385","595"
"34316","1386","595"
"34317","1388","595"
"34318","148327","595"
"34319","468","595"
"34320","64764","595"
"34321","84699","595"
"34322","90993","595"
"34323","9586","595"
"34324","701","3725"
"34325","4085","991"
"34326","8379","701"
"34327","8379","9184"
"34328","4790","3600"
"34329","4790","3601"
"34330","4790","1437"
"34331","4790","4049"
"34332","5970","3600"
"34333","5970","3601"
"34334","5970","1437"
"34335","5970","4049"
"34336","4791","3558"
"34337","4791","3559"
"34338","4791","3600"
"34339","4791","3601"
"34340","4791","3569"
"34341","4791","1437"
"34342","4791","4049"
"34343","5971","3558"
"34344","5971","3559"
"34345","5971","3600"
"34346","5971","3601"
"34347","5971","3569"
"34348","5971","1437"
"34349","5971","4049"
"34350","5971","598"
"34351","5971","331"
"34352","958","9020"
"34353","115650","9020"
"34354","7132","4214"
"34355","7132","4215"
"34356","3554","4215"
"34357","7850","4215"
"34358","915","4215"
"34359","916","4215"
"34360","917","4215"
"34361","4215","3551"
"34362","4215","8517"
"34363","4215","1147"
"34364","3725","4316"
"34365","6722","2353"
"34366","6722","1958"
"34367","6722","8061"
"34368","6722","1959"
"34369","2002","1958"
"34370","2002","8061"
"34371","2002","1959"
"34372","2005","2353"
"34373","2005","1958"
"34374","2005","8061"
"34375","2005","1959"
"34376","2113","2353"
"34377","2113","1958"
"34378","2113","8061"
"34379","2113","1959"
"34380","2114","2353"
"34381","2114","1958"
"34382","2114","8061"
"34383","2114","1959"
"34384","6688","2353"
"34385","6688","1958"
"34386","6688","8061"
"34387","6688","1959"
"34388","6929","5423"
"34389","6929","3932"
"34390","6929","581"
"34391","6929","1031"
"34392","567","3105"
"34393","567","3106"
"34394","567","3107"
"34395","567","3133"
"34396","567","3134"
"34397","567","3135"
"34398","1739","5728"
"34399","C01327","5222"
"34400","C01327","643834"
"34401","C01327","643847"
"34402","6647","C00704"
"34403","6647","C00027"
"34404","6647","C16845"
"34405","6647","C16844"
"34406","6647","596"
"34407","6647","10452"
"34408","6647","84134"
"34409","6647","79139"
"34410","6647","5530"
"34411","6647","5532"
"34412","6647","5533"
"34413","6647","5534"
"34414","6647","5535"
"34415","6647","4747"
"34416","572","54205"
"34417","598","54205"
"34418","7132","1616"
"34419","7133","1616"
"34420","4217","5606"
"34421","4217","5608"
"34422","1432","4747"
"34423","1432","4741"
"34424","1432","4744"
"34425","5600","4747"
"34426","5600","4741"
"34427","5600","4744"
"34428","5603","4747"
"34429","5603","4741"
"34430","5603","4744"
"34431","6300","4747"
"34432","6300","4741"
"34433","6300","4744"
"34434","5630","4747"
"34435","5630","4741"
"34436","5630","4744"
"34437","257202","C00001"
"34438","2876","C00001"
"34439","2877","C00001"
"34440","2878","C00001"
"34441","2880","C00001"
"34442","2882","C00001"
"34443","493869","C00001"
"34444","847","C00001"
"34445","C16845","6506"
"34446","C16845","5530"
"34447","C16845","5532"
"34448","C16845","5533"
"34449","C16845","5534"
"34450","C16845","5535"
"34451","C00704","6506"
"34452","C00704","5530"
"34453","C00704","5532"
"34454","C00704","5533"
"34455","C00704","5534"
"34456","C00704","5535"
"34457","C00027","6506"
"34458","C00027","5530"
"34459","C00027","5532"
"34460","C00027","5533"
"34461","C00027","5534"
"34462","C00027","5535"
"34463","C16844","6506"
"34464","C16844","5530"
"34465","C16844","5532"
"34466","C16844","5533"
"34467","C16844","5534"
"34468","C16844","5535"
"34469","C16844","4747"
"34470","C16844","4741"
"34471","C16844","4744"
"34472","C00070","6647"
"34473","57679","5868"
"34474","57679","5879"
"34475","5290","695"
"34476","5291","695"
"34477","5293","695"
"34478","5295","695"
"34479","5296","695"
"34480","8503","695"
"34481","3937","10451"
"34482","3937","7409"
"34483","3937","7410"
"34484","695","5335"
"34485","6850","2207"
"34486","4067","2206"
"34487","4067","2207"
"34488","4067","2534"
"34489","5879","5609"
"34490","5879","6416"
"34491","5879","5606"
"34492","5879","5608"
"34493","5880","5609"
"34494","5880","6416"
"34495","5880","5606"
"34496","5880","5608"
"34497","5881","5609"
"34498","5881","6416"
"34499","5881","5606"
"34500","5881","5608"
"34501","3692","51119"
"34502","51119","79631"
"34503","5566","396"
"34504","5566","397"
"34505","5566","398"
"34506","5566","359"
"34507","5567","396"
"34508","5567","397"
"34509","5567","398"
"34510","5567","359"
"34511","5568","396"
"34512","5568","397"
"34513","5568","398"
"34514","5568","359"
"34515","10488","359"
"34516","1385","359"
"34517","148327","359"
"34518","64764","359"
"34519","84699","359"
"34520","90993","359"
"34521","9586","359"
"34522","6844","6810"
"34523","257397","23118"
"34524","2354","3569"
"34525","3727","3569"
"34526","8061","3569"
"34527","5914","1053"
"34528","5914","597"
"34529","5914","1848"
"34530","5914","7704"
"34531","5914","4609"
"34532","5914","5914"
"34533","7704","1848"
"34534","2322","6774"
"34535","2322","6776"
"34536","2322","6777"
"34537","2322","1050"
"34538","2322","6688"
"34539","861","4353"
"34540","861","1437"
"34541","861","3562"
"34542","6774","11040"
"34543","5371","1053"
"34544","5371","597"
"34545","5371","5914"
"34546","5371","7704"
"34547","5371","4609"
"34548","3815","6774"
"34549","3815","6776"
"34550","3815","6777"
"34551","10000","7422"
"34552","207","7422"
"34553","208","7422"
"34554","1956","5743"
"34555","10319","5747"
"34556","1101","5747"
"34557","1277","5747"
"34558","1278","5747"
"34559","1280","5747"
"34560","1282","5747"
"34561","1284","5747"
"34562","1285","5747"
"34563","1286","5747"
"34564","1287","5747"
"34565","1288","5747"
"34566","1291","5747"
"34567","1292","5747"
"34568","1293","5747"
"34569","1297","5747"
"34570","1298","5747"
"34571","1299","5747"
"34572","1311","5747"
"34573","131873","5747"
"34574","22798","5747"
"34575","2335","5747"
"34576","256076","5747"
"34577","284217","5747"
"34578","3371","5747"
"34579","3381","5747"
"34580","3908","5747"
"34581","3909","5747"
"34582","3910","5747"
"34583","3911","5747"
"34584","3912","5747"
"34585","3913","5747"
"34586","3914","5747"
"34587","3915","5747"
"34588","3918","5747"
"34589","5649","5747"
"34590","63923","5747"
"34591","6696","5747"
"34592","7057","5747"
"34593","7058","5747"
"34594","7059","5747"
"34595","7060","5747"
"34596","7143","5747"
"34597","7148","5747"
"34598","7448","5747"
"34599","7450","5747"
"34600","56288","9223"
"34601","56288","5728"
"34602","50855","9223"
"34603","50855","5728"
"34604","84552","9223"
"34605","84552","5728"
"34606","84612","9223"
"34607","84612","5728"
"34608","5584","9223"
"34609","5584","5728"
"34610","5590","9223"
"34611","5590","5728"
"34612","998","9223"
"34613","998","5728"
"34614","4799","7015"
"34615","4799","4851"
"34616","4799","4853"
"34617","4799","4854"
"34618","4799","4855"
"34619","7337","1499"
"34620","7337","7157"
"34621","7337","4799"
"34622","7337","7248"
"34623","7337","7249"
"34624","7337","92359"
"34625","7337","10207"
"34626","7337","64398"
"34627","7337","9223"
"34628","7337","5728"
"34629","7337","23513"
"34630","7337","1739"
"34631","7337","1740"
"34632","7337","1741"
"34633","7337","3993"
"34634","7337","3996"
"34635","7015","6932"
"34636","7015","6934"
"34637","7015","83439"
"34638","1869","890"
"34639","1869","8900"
"34640","4851","390992"
"34641","4851","54626"
"34642","4851","55502"
"34643","4851","57801"
"34644","4851","84667"
"34645","4853","390992"
"34646","4853","54626"
"34647","4853","55502"
"34648","4853","57801"
"34649","4853","84667"
"34650","4854","390992"
"34651","4854","54626"
"34652","4854","55502"
"34653","4854","57801"
"34654","4854","84667"
"34655","4855","390992"
"34656","4855","54626"
"34657","4855","55502"
"34658","4855","57801"
"34659","4855","84667"
"34660","11317","388585"
"34661","11317","390992"
"34662","11317","54626"
"34663","11317","55502"
"34664","11317","57801"
"34665","11317","84667"
"34666","11317","23462"
"34667","11317","23493"
"34668","11317","26508"
"34669","3516","388585"
"34670","3516","390992"
"34671","3516","54626"
"34672","3516","55502"
"34673","3516","57801"
"34674","3516","84667"
"34675","3516","23462"
"34676","3516","23493"
"34677","3516","26508"
"34678","55534","3280"
"34679","55534","388585"
"34680","55534","390992"
"34681","55534","54626"
"34682","55534","55502"
"34683","55534","57801"
"34684","55534","84667"
"34685","55534","23462"
"34686","55534","23493"
"34687","55534","26508"
"34688","84441","3280"
"34689","84441","388585"
"34690","84441","390992"
"34691","84441","54626"
"34692","84441","55502"
"34693","84441","57801"
"34694","84441","84667"
"34695","84441","23462"
"34696","84441","23493"
"34697","84441","26508"
"34698","9794","3280"
"34699","9794","388585"
"34700","9794","390992"
"34701","9794","54626"
"34702","9794","55502"
"34703","9794","57801"
"34704","9794","84667"
"34705","9794","23462"
"34706","9794","23493"
"34707","9794","26508"
"34708","5663","4851"
"34709","5663","4853"
"34710","5663","4854"
"34711","5663","4855"
"34712","3955","4851"
"34713","3955","4853"
"34714","3955","4854"
"34715","3955","4855"
"34716","4242","4851"
"34717","4242","4853"
"34718","4242","4854"
"34719","4242","4855"
"34720","5986","4851"
"34721","5986","4853"
"34722","5986","4854"
"34723","5986","4855"
"34724","3455","6773"
"34725","6773","8638"
"34726","6773","4599"
"34727","6772","8638"
"34728","6772","4599"
"34729","10312","1956"
"34730","127124","1956"
"34731","155066","1956"
"34732","23545","1956"
"34733","245972","1956"
"34734","245973","1956"
"34735","50617","1956"
"34736","51382","1956"
"34737","51606","1956"
"34738","523","1956"
"34739","525","1956"
"34740","526","1956"
"34741","527","1956"
"34742","528","1956"
"34743","529","1956"
"34744","533","1956"
"34745","534","1956"
"34746","535","1956"
"34747","537","1956"
"34748","8992","1956"
"34749","90423","1956"
"34750","9114","1956"
"34751","9296","1956"
"34752","9550","1956"
"34753","2778","C00575"
"34754","5566","581"
"34755","5567","581"
"34756","5568","581"
"34757","10488","5734"
"34758","1385","5734"
"34759","148327","5734"
"34760","64764","5734"
"34761","84699","5734"
"34762","90993","5734"
"34763","9586","5734"
"34764","1499","7015"
"34765","3065","3659"
"34766","3066","3659"
"34767","1108","3659"
"34768","10474","7157"
"34769","5700","5933"
"34770","5700","5934"
"34771","1604","2534"
"34772","1604","25"
"34773","1604","27"
"34774","2534","857"
"34775","25","5879"
"34776","25","5880"
"34777","25","5881"
"34778","27","5879"
"34779","27","5880"
"34780","27","5881"
"34781","57697","91442"
"34782","57697","100526739"
"34783","57697","201254"
"34784","57697","378708"
"34785","57697","55215"
"34786","57697","2177"
"34787","2175","55215"
"34788","2175","2177"
"34789","2187","55215"
"34790","2187","2177"
"34791","2176","55215"
"34792","2176","2177"
"34793","2177","675"
"34794","2177","22909"
"34795","2178","55215"
"34796","2178","2177"
"34797","2188","55215"
"34798","2188","2177"
"34799","2189","55215"
"34800","2189","2177"
"34801","55120","55215"
"34802","55120","2177"
"34803","79728","5889"
"34804","80233","55215"
"34805","80233","2177"
"34806","641","57697"
"34807","641","29935"
"34808","641","6117"
"34809","641","6118"
"34810","641","6119"
"34811","80010","57697"
"34812","80010","29935"
"34813","80010","6117"
"34814","80010","6118"
"34815","80010","6119"
"34816","116028","57697"
"34817","116028","29935"
"34818","116028","6117"
"34819","116028","6118"
"34820","116028","6119"
"34821","7156","57697"
"34822","7156","29935"
"34823","7156","6117"
"34824","7156","6118"
"34825","7156","6119"
"34826","8940","57697"
"34827","8940","29935"
"34828","8940","6117"
"34829","8940","6118"
"34830","8940","6119"
"34831","84126","57697"
"34832","84126","2175"
"34833","84126","2189"
"34834","84126","55215"
"34835","545","672"
"34836","545","57697"
"34837","545","2175"
"34838","545","2189"
"34839","545","55215"
"34840","9894","545"
"34841","675","5889"
"34842","83990","79728"
"34843","83990","675"
"34844","83990","4292"
"34845","83990","5395"
"34846","22909","4292"
"34847","22909","5395"
"34848","7398","55120"
"34849","57599","55120"
"34850","29089","55215"
"34851","29089","2177"
"34852","100526739","55215"
"34853","100526739","2177"
"34854","201254","55215"
"34855","201254","2177"
"34856","378708","55215"
"34857","378708","2177"
"34858","91442","9894"
"34859","91442","55215"
"34860","91442","2177"
"34861","3280","55215"
"34862","3280","2177"
"34863","5728","200576"
"34864","5728","113026"
"34865","5728","23236"
"34866","5728","51196"
"34867","5728","5330"
"34868","5728","5331"
"34869","5728","5332"
"34870","5728","5333"
"34871","5728","5335"
"34872","5728","5336"
"34873","5728","84812"
"34874","5728","89869"
"34875","5728","5286"
"34876","5728","5287"
"34877","5728","5288"
"34878","5728","5295"
"34879","5728","5296"
"34880","5728","8503"
"34881","5728","10423"
"34882","5728","3631"
"34883","5728","8821"
"34884","5728","5297"
"34885","5728","5298"
"34886","5728","55300"
"34887","5728","55361"
"34888","5728","55529"
"34889","5728","90809"
"34890","5728","5289"
"34891","64768","253430"
"34892","113026","200576"
"34893","113026","5286"
"34894","113026","5287"
"34895","113026","5288"
"34896","113026","5295"
"34897","113026","5296"
"34898","113026","8503"
"34899","113026","4534"
"34900","113026","55613"
"34901","113026","64419"
"34902","113026","8776"
"34903","113026","8897"
"34904","113026","8898"
"34905","113026","9107"
"34906","113026","9108"
"34907","113026","9110"
"34908","113026","10423"
"34909","113026","5305"
"34910","113026","79837"
"34911","113026","8396"
"34912","113026","5728"
"34913","113026","5290"
"34914","113026","5291"
"34915","113026","5293"
"34916","113026","3706"
"34917","113026","3707"
"34918","113026","80271"
"34919","113026","27124"
"34920","113026","3632"
"34921","113026","51763"
"34922","113026","23236"
"34923","113026","51196"
"34924","113026","5330"
"34925","113026","5331"
"34926","113026","5332"
"34927","113026","5333"
"34928","113026","5335"
"34929","113026","5336"
"34930","113026","84812"
"34931","113026","89869"
"34932","113026","139189"
"34933","113026","1606"
"34934","113026","1607"
"34935","113026","1608"
"34936","113026","160851"
"34937","113026","1609"
"34938","113026","8525"
"34939","113026","8526"
"34940","113026","8527"
"34941","113026","9162"
"34942","113026","23396"
"34943","113026","8394"
"34944","113026","8395"
"34945","113026","3633"
"34946","113026","4952"
"34947","113026","56623"
"34948","113026","8867"
"34949","113026","8871"
"34950","113026","5297"
"34951","113026","5298"
"34952","113026","55300"
"34953","113026","55361"
"34954","113026","3612"
"34955","113026","3613"
"34956","113026","54928"
"34957","113026","5289"
"34958","113026","253430"
"34959","113026","113026"
"34960","23236","200576"
"34961","23236","5286"
"34962","23236","5287"
"34963","23236","5288"
"34964","23236","5295"
"34965","23236","5296"
"34966","23236","8503"
"34967","23236","4534"
"34968","23236","55613"
"34969","23236","64419"
"34970","23236","8776"
"34971","23236","8897"
"34972","23236","8898"
"34973","23236","9107"
"34974","23236","9108"
"34975","23236","9110"
"34976","23236","10423"
"34977","23236","5305"
"34978","23236","79837"
"34979","23236","8396"
"34980","23236","5728"
"34981","23236","5290"
"34982","23236","5291"
"34983","23236","5293"
"34984","23236","3706"
"34985","23236","3707"
"34986","23236","80271"
"34987","23236","27124"
"34988","23236","3632"
"34989","23236","51763"
"34990","23236","113026"
"34991","23236","51196"
"34992","23236","5330"
"34993","23236","5331"
"34994","23236","5332"
"34995","23236","5333"
"34996","23236","5335"
"34997","23236","5336"
"34998","23236","84812"
"34999","23236","89869"
"35000","23236","139189"
"35001","23236","1606"
"35002","23236","1607"
"35003","23236","1608"
"35004","23236","160851"
"35005","23236","1609"
"35006","23236","8525"
"35007","23236","8526"
"35008","23236","8527"
"35009","23236","9162"
"35010","23236","23396"
"35011","23236","8394"
"35012","23236","8395"
"35013","23236","3633"
"35014","23236","4952"
"35015","23236","56623"
"35016","23236","8867"
"35017","23236","8871"
"35018","23236","5297"
"35019","23236","5298"
"35020","23236","55300"
"35021","23236","55361"
"35022","23236","3612"
"35023","23236","3613"
"35024","23236","54928"
"35025","23236","5289"
"35026","23236","253430"
"35027","23236","23236"
"35028","51196","200576"
"35029","51196","5286"
"35030","51196","5287"
"35031","51196","5288"
"35032","51196","5295"
"35033","51196","5296"
"35034","51196","8503"
"35035","51196","4534"
"35036","51196","55613"
"35037","51196","64419"
"35038","51196","8776"
"35039","51196","8897"
"35040","51196","8898"
"35041","51196","9107"
"35042","51196","9108"
"35043","51196","9110"
"35044","51196","10423"
"35045","51196","5305"
"35046","51196","79837"
"35047","51196","8396"
"35048","51196","5728"
"35049","51196","5290"
"35050","51196","5291"
"35051","51196","5293"
"35052","51196","3706"
"35053","51196","3707"
"35054","51196","80271"
"35055","51196","27124"
"35056","51196","3632"
"35057","51196","51763"
"35058","51196","113026"
"35059","51196","23236"
"35060","51196","5330"
"35061","51196","5331"
"35062","51196","5332"
"35063","51196","5333"
"35064","51196","5335"
"35065","51196","5336"
"35066","51196","84812"
"35067","51196","89869"
"35068","51196","139189"
"35069","51196","1606"
"35070","51196","1607"
"35071","51196","1608"
"35072","51196","160851"
"35073","51196","1609"
"35074","51196","8525"
"35075","51196","8526"
"35076","51196","8527"
"35077","51196","9162"
"35078","51196","23396"
"35079","51196","8394"
"35080","51196","8395"
"35081","51196","3633"
"35082","51196","4952"
"35083","51196","56623"
"35084","51196","8867"
"35085","51196","8871"
"35086","51196","5297"
"35087","51196","5298"
"35088","51196","55300"
"35089","51196","55361"
"35090","51196","3612"
"35091","51196","3613"
"35092","51196","54928"
"35093","51196","5289"
"35094","51196","253430"
"35095","51196","51196"
"35096","5330","200576"
"35097","5330","5286"
"35098","5330","5287"
"35099","5330","5288"
"35100","5330","5295"
"35101","5330","5296"
"35102","5330","8503"
"35103","5330","4534"
"35104","5330","55613"
"35105","5330","64419"
"35106","5330","8776"
"35107","5330","8897"
"35108","5330","8898"
"35109","5330","9107"
"35110","5330","9108"
"35111","5330","9110"
"35112","5330","10423"
"35113","5330","5305"
"35114","5330","79837"
"35115","5330","8396"
"35116","5330","5728"
"35117","5330","5290"
"35118","5330","5291"
"35119","5330","5293"
"35120","5330","3706"
"35121","5330","3707"
"35122","5330","80271"
"35123","5330","27124"
"35124","5330","3632"
"35125","5330","51763"
"35126","5330","113026"
"35127","5330","23236"
"35128","5330","51196"
"35129","5330","5331"
"35130","5330","5332"
"35131","5330","5333"
"35132","5330","5335"
"35133","5330","5336"
"35134","5330","84812"
"35135","5330","89869"
"35136","5330","139189"
"35137","5330","1606"
"35138","5330","1607"
"35139","5330","1608"
"35140","5330","160851"
"35141","5330","1609"
"35142","5330","8525"
"35143","5330","8526"
"35144","5330","8527"
"35145","5330","9162"
"35146","5330","23396"
"35147","5330","8394"
"35148","5330","8395"
"35149","5330","3633"
"35150","5330","4952"
"35151","5330","56623"
"35152","5330","8867"
"35153","5330","8871"
"35154","5330","5297"
"35155","5330","5298"
"35156","5330","55300"
"35157","5330","55361"
"35158","5330","3612"
"35159","5330","3613"
"35160","5330","54928"
"35161","5330","5289"
"35162","5330","253430"
"35163","5330","5330"
"35164","5331","200576"
"35165","5331","5286"
"35166","5331","5287"
"35167","5331","5288"
"35168","5331","5295"
"35169","5331","5296"
"35170","5331","8503"
"35171","5331","4534"
"35172","5331","55613"
"35173","5331","64419"
"35174","5331","8776"
"35175","5331","8897"
"35176","5331","8898"
"35177","5331","9107"
"35178","5331","9108"
"35179","5331","9110"
"35180","5331","10423"
"35181","5331","5305"
"35182","5331","79837"
"35183","5331","8396"
"35184","5331","5728"
"35185","5331","5290"
"35186","5331","5291"
"35187","5331","5293"
"35188","5331","3706"
"35189","5331","3707"
"35190","5331","80271"
"35191","5331","27124"
"35192","5331","3632"
"35193","5331","51763"
"35194","5331","113026"
"35195","5331","23236"
"35196","5331","51196"
"35197","5331","5330"
"35198","5331","5332"
"35199","5331","5333"
"35200","5331","5335"
"35201","5331","5336"
"35202","5331","84812"
"35203","5331","89869"
"35204","5331","139189"
"35205","5331","1606"
"35206","5331","1607"
"35207","5331","1608"
"35208","5331","160851"
"35209","5331","1609"
"35210","5331","8525"
"35211","5331","8526"
"35212","5331","8527"
"35213","5331","9162"
"35214","5331","23396"
"35215","5331","8394"
"35216","5331","8395"
"35217","5331","3633"
"35218","5331","4952"
"35219","5331","56623"
"35220","5331","8867"
"35221","5331","8871"
"35222","5331","5297"
"35223","5331","5298"
"35224","5331","55300"
"35225","5331","55361"
"35226","5331","3612"
"35227","5331","3613"
"35228","5331","54928"
"35229","5331","5289"
"35230","5331","253430"
"35231","5331","5331"
"35232","5332","200576"
"35233","5332","5286"
"35234","5332","5287"
"35235","5332","5288"
"35236","5332","5295"
"35237","5332","5296"
"35238","5332","8503"
"35239","5332","4534"
"35240","5332","55613"
"35241","5332","64419"
"35242","5332","8776"
"35243","5332","8897"
"35244","5332","8898"
"35245","5332","9107"
"35246","5332","9108"
"35247","5332","9110"
"35248","5332","10423"
"35249","5332","5305"
"35250","5332","79837"
"35251","5332","8396"
"35252","5332","5728"
"35253","5332","5290"
"35254","5332","5291"
"35255","5332","5293"
"35256","5332","3706"
"35257","5332","3707"
"35258","5332","80271"
"35259","5332","27124"
"35260","5332","3632"
"35261","5332","51763"
"35262","5332","113026"
"35263","5332","23236"
"35264","5332","51196"
"35265","5332","5330"
"35266","5332","5331"
"35267","5332","5333"
"35268","5332","5335"
"35269","5332","5336"
"35270","5332","84812"
"35271","5332","89869"
"35272","5332","139189"
"35273","5332","1606"
"35274","5332","1607"
"35275","5332","1608"
"35276","5332","160851"
"35277","5332","1609"
"35278","5332","8525"
"35279","5332","8526"
"35280","5332","8527"
